0,1,2,3,GPR-y
0.006944444,0.006944444,0.006203704,0.000277778,23.47174829958385
0.001759259,0.006203704,0.0025,0.000277778,39.05564960327274
0.006944444,0.006203704,0.003240741,0.000277778,21.58830529714737
0.003981481,0.006944444,0.006203704,0.000277778,30.04411641704428
0.0025,0.001759259,0.000277778,0.000277778,43.749495344412935
0.004722222,0.003981481,0.003240741,0.000277778,25.223021683991192
0.005462963,0.0025,0.000277778,0.000277778,44.49449931785239
0.0025,0.006203704,0.001018519,0.000277778,39.83985721292265
0.003240741,0.001759259,0.003240741,0.000277778,66.95696113474696
0.001018519,0.004722222,0.004722222,0.000277778,24.690892319717022
0.004722222,0.001759259,0.004722222,0.000277778,87.60718405358057
0.003240741,0.000277778,0.003981481,0.000277778,139.38239898018946
0.005462963,0.005462963,0.006944444,0.000277778,24.202752645000146
0.001759259,0.003240741,0.003240741,0.000277778,23.7543604621751
0.003981481,0.003981481,0.001759259,0.000277778,19.50985924536326
0.001018519,0.003981481,0.003981481,0.000277778,21.382426567864968
0.0025,0.001018519,0.004722222,0.000277778,99.01569890372048
0.005462963,0.0025,0.006203704,0.000277778,75.77685253961681
0.003240741,0.001759259,0.000277778,0.000277778,49.395445450058105
0.001018519,0.006944444,0.0025,0.000277778,47.6554043105059
0.003981481,0.001018519,0.003240741,0.000277778,102.65768595604823
0.006944444,0.0025,0.001759259,0.000277778,62.41050940354762
0.006203704,0.006944444,0.003981481,0.000277778,27.119311387158177
0.006944444,0.001018519,0.003240741,0.000277778,130.38803093270553
0.003240741,0.0025,0.001759259,0.000277778,37.67610409626104
0.005462963,0.000277778,0.006944444,0.000277778,186.95591636172503
0.006944444,0.003240741,0.006944444,0.000277778,67.37869443573072
0.004722222,0.006203704,0.006944444,0.000277778,23.7060022205078
0.004722222,0.005462963,0.001759259,0.000277778,23.688405770990357
0.001759259,0.006944444,0.006203704,0.000277778,36.845733485752135
0.003981481,0.003981481,0.005462963,0.000277778,30.046131110499118
0.004722222,0.006944444,0.003240741,0.000277778,32.86760270240666
0.005462963,0.006203704,0.005462963,0.000277778,23.021865466918825
0.006944444,0.000277778,0.003240741,0.000277778,174.13999393095128
0.006944444,0.001759259,0.004722222,0.000277778,105.51943645982465
0.003240741,0.0025,0.006203704,0.000277778,60.58924812128498
0.001759259,0.001018519,0.0025,0.000277778,77.04675284306722
0.006203704,0.0025,0.001018519,0.000277778,53.384540845799165
0.001759259,0.006944444,0.004722222,0.000277778,39.86738221118503
0.000277778,0.006944444,0.0025,0.000277778,50.43686966848463
0.004722222,0.003240741,0.003240741,0.000277778,37.22374282571809
0.000277778,0.001018519,0.003981481,0.000277778,73.56942323189287
0.003240741,0.004722222,0.004722222,0.000277778,21.4652852041379
0.001759259,0.003981481,0.0025,0.000277778,20.49145645453609
0.005462963,0.000277778,0.004722222,0.000277778,169.51178491538485
0.003981481,0.003240741,0.004722222,0.000277778,39.82070343906889
0.006203704,0.001759259,0.000277778,0.000277778,72.79267931988488
0.006944444,0.0025,0.006944444,0.000277778,90.07712836000064
0.006203704,0.001018519,0.005462963,0.000277778,138.6522103871248
0.003240741,0.001759259,0.006944444,0.000277778,89.1246399402504
0.005462963,0.006203704,0.000277778,0.000277778,30.34909387417474
0.003240741,0.001759259,0.005462963,0.000277778,80.23988927234132
0.005462963,0.004722222,0.003981481,0.000277778,22.42418979001195
0.003981481,0.001759259,0.000277778,0.000277778,55.14826444843766
0.001018519,0.006203704,0.006944444,0.000277778,32.33892765642304
0.004722222,0.0025,0.0025,0.000277778,51.12989806744554
0.0025,0.006203704,0.003240741,0.000277778,34.56937496628143
0.003240741,0.000277778,0.001759259,0.000277778,121.96065930455734
0.005462963,0.003240741,0.001759259,0.000277778,34.63925344267773
0.004722222,0.006203704,0.001018519,0.000277778,31.39894473425602
0.005462963,0.006944444,0.000277778,0.000277778,36.589192469568275
0.003981481,0.005462963,0.006203704,0.000277778,22.595171217633833
0.005462963,0.005462963,0.005462963,0.000277778,21.908293184734248
0.005462963,0.000277778,0.003240741,0.000277778,157.88711677339597
0.003240741,0.001018519,0.001759259,0.000277778,85.66367376675771
0.006944444,0.005462963,0.005462963,0.000277778,23.652241239662544
0.000277778,0.003240741,0.001759259,0.000277778,19.884650186610997
0.006944444,0.001018519,0.006944444,0.000277778,155.7601075828643
0.006944444,0.003240741,0.003981481,0.000277778,53.357271753659006
0.006944444,0.000277778,0.0025,0.000277778,168.32927689645567
0.004722222,0.000277778,0.005462963,0.000277778,167.20979886798705
0.003240741,0.003981481,0.003981481,0.000277778,23.057933027503168
0.000277778,0.001759259,0.001759259,0.000277778,36.01669146602126
0.006944444,0.003240741,0.004722222,0.000277778,56.848616720672
0.000277778,0.004722222,0.001018519,0.000277778,35.4257998559533
0.005462963,0.001018519,0.003240741,0.000277778,116.49317759094811
0.005462963,0.005462963,0.000277778,0.000277778,23.829800746007095
0.001759259,0.001759259,0.001018519,0.000277778,42.49392552255995
0.003981481,0.003981481,0.0025,0.000277778,21.051761621621154
0.004722222,0.006203704,0.0025,0.000277778,28.388187294872296
0.006944444,0.001759259,0.0025,0.000277778,92.1258419433625
0.004722222,0.003240741,0.001018519,0.000277778,27.652924465030992
0.003240741,0.004722222,0.006944444,0.000277778,24.81464579740532
0.003981481,0.003240741,0.005462963,0.000277778,43.14608675985073
0.000277778,0.0025,0.006203704,0.000277778,41.5856693760652
0.006203704,0.001759259,0.006203704,0.000277778,108.45931075535191
0.003981481,0.006203704,0.006944444,0.000277778,24.819452305069717
0.006203704,0.0025,0.005462963,0.000277778,76.97715325736499
0.001018519,0.004722222,0.000277778,0.000277778,34.19667674721859
0.001018519,0.001018519,0.001018519,0.000277778,60.280152211305904
0.005462963,0.003981481,0.004722222,0.000277778,33.48968528111436
0.001018519,0.003240741,0.004722222,0.000277778,26.087884688141457
0.003981481,0.003240741,0.0025,0.000277778,30.19639736980571
0.005462963,0.001759259,0.003981481,0.000277778,89.0972196082621
0.000277778,0.006203704,0.003981481,0.000277778,41.17111715231658
0.003981481,0.0025,0.003240741,0.000277778,50.05168201430206
0.003981481,0.001759259,0.0025,0.000277778,68.38119179810019
0.005462963,0.006944444,0.004722222,0.000277778,28.089790104158965
0.005462963,0.006944444,0.001018519,0.000277778,34.938734335254594
0.006203704,0.006203704,0.005462963,0.000277778,22.0782896951805
0.000277778,0.005462963,0.0025,0.000277778,38.519928542772504
0.005462963,0.001759259,0.001018519,0.000277778,71.30047144756827
0.0025,0.001759259,0.004722222,0.000277778,69.9675269653053
0.001018519,0.001018519,0.006203704,0.000277778,95.43994132958733
0.001759259,0.003981481,0.001018519,0.000277778,21.882441461622875
0.006944444,0.004722222,0.005462963,0.000277778,31.133187575042484
0.001759259,0.001759259,0.006203704,0.000277778,72.98976028929155
0.006203704,0.005462963,0.006944444,0.000277778,25.493619749770914
0.000277778,0.001018519,0.005462963,0.000277778,83.6095545763792
0.006203704,0.003981481,0.0025,0.000277778,28.322319751161558
0.000277778,0.001018519,0.001759259,0.000277778,58.59796949692827
0.003981481,0.006944444,0.001759259,0.000277778,38.53925527144747
0.001018519,0.001759259,0.003240741,0.000277778,49.819166051151115
0.003240741,0.000277778,0.0025,0.000277778,127.76605118102088
0.001759259,0.006944444,0.001759259,0.000277778,46.68919208793204
0.004722222,0.000277778,0.001759259,0.000277778,138.1537976063155
0.0025,0.006944444,0.0025,0.000277778,42.189756913667225
0.005462963,0.006203704,0.003981481,0.000277778,24.084242887140135
0.005462963,0.006944444,0.006944444,0.000277778,25.630086619268695
0.003981481,0.006203704,0.003240741,0.000277778,29.437642509006764
0.006944444,0.004722222,0.004722222,0.000277778,28.69541593431768
0.006944444,0.000277778,0.000277778,0.000277778,150.90494041224065
0.001018519,0.000277778,0.006944444,0.000277778,138.4030190888932
0.000277778,0.003240741,0.006944444,0.000277778,31.149242062163466
0.001759259,0.000277778,0.001759259,0.000277778,105.82998699838208
0.005462963,0.003981481,0.006944444,0.000277778,42.265895590731816
0.003981481,0.001759259,0.001018519,0.000277778,59.54795111423846
0.003981481,0.004722222,0.000277778,0.000277778,22.286100755636653
0.004722222,0.004722222,0.000277778,0.000277778,20.120519379826874
0.006203704,0.004722222,0.006944444,0.000277778,33.35382850196493
0.006203704,0.006203704,0.006944444,0.000277778,22.759979306020796
0.000277778,0.006944444,0.006203704,0.000277778,41.85624154616835
0.006203704,0.001018519,0.001759259,0.000277778,113.29643056050554
0.004722222,0.001018519,0.006203704,0.000277778,129.84586038437192
0.000277778,0.006203704,0.0025,0.000277778,44.86956717794055
0.006203704,0.0025,0.006203704,0.000277778,80.9295764167473
0.004722222,0.003981481,0.005462963,0.000277778,33.073417889128905
0.001018519,0.004722222,0.001759259,0.000277778,30.223228206917156
0.003240741,0.004722222,0.003981481,0.000277778,21.066044499898
0.001018519,0.005462963,0.003981481,0.000277778,32.02684294939172
0.006944444,0.001018519,0.006203704,0.000277778,150.68377710833738
0.001759259,0.000277778,0.001018519,0.000277778,100.0353424344703
0.003240741,0.000277778,0.003240741,0.000277778,133.57337930080757
0.001018519,0.006203704,0.000277778,0.000277778,47.76602469281261
0.001018519,0.001759259,0.0025,0.000277778,45.53329720304282
0.003981481,0.003240741,0.003981481,0.000277778,36.54352232416022
0.001018519,0.004722222,0.005462963,0.000277778,24.02188219788877
0.006944444,0.006203704,0.001759259,0.000277778,22.969617663819008
0.004722222,0.006203704,0.005462963,0.000277778,24.370670503330985
0.006944444,0.0025,0.000277778,0.000277778,54.55690900266745
0.000277778,0.000277778,0.0025,0.000277778,95.57791526731671
0.0025,0.003240741,0.001018519,0.000277778,19.541164360938637
0.001759259,0.005462963,0.006944444,0.000277778,25.410130379927068
0.001759259,0.000277778,0.006944444,0.000277778,146.46574879146397
0.003981481,0.005462963,0.005462963,0.000277778,22.405960810830948
0.001018519,0.000277778,0.006203704,0.000277778,132.59519998624137
0.001018519,0.000277778,0.001018519,0.000277778,92.01056107351906
0.004722222,0.001018519,0.001759259,0.000277778,99.43849315983425
0.003981481,0.003981481,0.001018519,0.000277778,18.412901571304246
0.0025,0.003240741,0.000277778,0.000277778,18.084185789459298
0.003240741,0.005462963,0.0025,0.000277778,27.142986294073125
0.004722222,0.0025,0.001018519,0.000277778,43.42489301176647
0.006944444,0.003981481,0.006944444,0.000277778,49.63658267981282
0.001018519,0.003240741,0.001759259,0.000277778,19.27157336091841
0.005462963,0.003240741,0.006944444,0.000277778,58.501865785565315
0.001018519,0.001759259,0.003981481,0.000277778,54.13757046030878
0.0025,0.003981481,0.001759259,0.000277778,19.549365415106877
0.006944444,0.006944444,0.004722222,0.000277778,24.41988282311695
0.0025,0.003240741,0.003240741,0.000277778,26.46012639944456
0.003240741,0.0025,0.003240741,0.000277778,45.1947141980927
0.006944444,0.001018519,0.005462963,0.000277778,145.60830641922803
0.006203704,0.006203704,0.006203704,0.000277778,22.283738950587576
0.006944444,0.005462963,0.003240741,0.000277778,19.962041171030705
0.003981481,0.005462963,0.003240741,0.000277778,23.74355460290826
0.006944444,0.005462963,0.004722222,0.000277778,22.163809056296316
0.003981481,0.005462963,0.001759259,0.000277778,26.031465963051232
0.000277778,0.0025,0.000277778,0.000277778,18.32343688420042
0.0025,0.005462963,0.003240741,0.000277778,28.260512112040033
0.004722222,0.001759259,0.006203704,0.000277778,96.51941271688338
0.001018519,0.003981481,0.003240741,0.000277778,21.48262899049405
0.001759259,0.000277778,0.003240741,0.000277778,117.42906242444951
0.001759259,0.001018519,0.006203704,0.000277778,102.2734374299016
0.004722222,0.005462963,0.006203704,0.000277778,22.48071418949894
0.000277778,0.004722222,0.003981481,0.000277778,28.152914998653614
0.003240741,0.003240741,0.006944444,0.000277778,45.75659736787702
0.003240741,0.005462963,0.001018519,0.000277778,30.279137565896235
0.000277778,0.003981481,0.0025,0.000277778,24.30806257374843
0.004722222,0.001018519,0.000277778,0.000277778,89.32154686276226
0.001018519,0.001759259,0.001759259,0.000277778,41.29007788227864
0.006203704,0.003240741,0.003240741,0.000277778,45.54270611366155
0.001759259,0.000277778,0.005462963,0.000277778,134.84582731232422
0.006203704,0.006203704,0.0025,0.000277778,23.965993272139258
0.006203704,0.003240741,0.001759259,0.000277778,38.7304153296609
0.003240741,0.003981481,0.0025,0.000277778,19.952887118315175
0.004722222,0.004722222,0.003981481,0.000277778,21.274760431492837
0.003981481,0.006203704,0.001759259,0.000277778,32.45250125725033
0.005462963,0.0025,0.004722222,0.000277778,67.89966561907204
0.006203704,0.003981481,0.004722222,0.000277778,36.878988798325736
0.001759259,0.004722222,0.001759259,0.000277778,27.277412241846832
0.006944444,0.0025,0.001018519,0.000277778,58.47933595854556
0.003981481,0.001018519,0.001759259,0.000277778,92.53837106602805
0.000277778,0.004722222,0.003240741,0.000277778,29.70134713565949
0.0025,0.003240741,0.001759259,0.000277778,21.501475332104746
0.000277778,0.005462963,0.000277778,0.000277778,44.70351900017067
0.003240741,0.000277778,0.000277778,0.000277778,110.3568982979441
0.003981481,0.004722222,0.006944444,0.000277778,26.346424294421922
0.003981481,0.003240741,0.003240741,0.000277778,33.328772705142
0.001759259,0.003981481,0.003240741,0.000277778,20.53880892293091
0.000277778,0.006203704,0.004722222,0.000277778,39.42662189551447
0.0025,0.005462963,0.0025,0.000277778,29.756286526694566
0.004722222,0.006944444,0.003981481,0.000277778,31.483368331417296
0.006203704,0.001018519,0.003981481,0.000277778,128.50576028501564
0.001759259,0.003981481,0.005462963,0.000277778,23.522898198280018
0.005462963,0.006203704,0.003240741,0.000277778,24.97156791445923
0.001759259,0.004722222,0.000277778,0.000277778,30.90981795425614
0.001759259,0.003240741,0.004722222,0.000277778,28.937690906315765
0.006203704,0.004722222,0.003240741,0.000277778,22.24317434132263
0.005462963,0.005462963,0.0025,0.000277778,21.045674760654038
0.006944444,0.004722222,0.006944444,0.000277778,36.23542744158249
0.000277778,0.004722222,0.004722222,0.000277778,26.83929873048328
0.001018519,0.004722222,0.006203704,0.000277778,23.702445440216252
0.0025,0.005462963,0.005462963,0.000277778,25.011793743369708
0.004722222,0.004722222,0.004722222,0.000277778,22.67609090355836
0.005462963,0.003240741,0.004722222,0.000277778,48.12593997769727
0.003981481,0.006203704,0.000277778,0.000277778,35.904104534111866
0.001759259,0.004722222,0.0025,0.000277778,25.775843950818853
0.003240741,0.005462963,0.006203704,0.000277778,23.261090064093878
0.005462963,0.006203704,0.001759259,0.000277778,27.343160590758544
0.003240741,0.001018519,0.001018519,0.000277778,80.61705653394529
0.005462963,0.005462963,0.001759259,0.000277778,21.679971321800622
0.006203704,0.005462963,0.003240741,0.000277778,20.043342326465563
0.001759259,0.0025,0.001018519,0.000277778,25.6901355055943
0.001018519,0.004722222,0.0025,0.000277778,28.48641790784859
0.006203704,0.004722222,0.006203704,0.000277778,30.890853945596064
0.006203704,0.0025,0.001759259,0.000277778,57.296149459612934
0.004722222,0.003240741,0.004722222,0.000277778,43.906057238869835
0.0025,0.003240741,0.004722222,0.000277778,32.25697243133982
0.003981481,0.0025,0.004722222,0.000277778,57.79525664704852
0.001018519,0.005462963,0.0025,0.000277778,35.481799719969786
0.005462963,0.003981481,0.000277778,0.000277778,18.902720275706088
0.003981481,0.001759259,0.004722222,0.000277778,81.68823585366408
0.003240741,0.003240741,0.001018519,0.000277778,21.521051103136415
0.006944444,0.006944444,0.005462963,0.000277778,23.839892594387038
