,door_in,door_out,window_in,window_out,cvrmse
880,0.006944444,0.005462963,0.006203704,0.000277778,25.34103651
881,0.000277778,0.006203704,0.006203704,0.000277778,36.19759779
882,0.001018519,0.006203704,0.006203704,0.000277778,33.6714427
883,0.001759259,0.006203704,0.006203704,0.000277778,31.28312404
884,0.0025,0.006203704,0.006203704,0.000277778,29.06663851
885,0.003240741,0.006203704,0.006203704,0.000277778,27.06423706
886,0.003981481,0.006203704,0.006203704,0.000277778,25.3267489
887,0.004722222,0.006203704,0.006203704,0.000277778,23.91199115
888,0.005462963,0.006203704,0.006203704,0.000277778,22.87990954
889,0.006203704,0.006203704,0.006203704,0.000277778,22.28373911
890,0.006944444,0.006203704,0.006203704,0.000277778,22.15869188
891,0.000277778,0.006944444,0.006203704,0.000277778,41.85624153
892,0.001018519,0.006944444,0.006203704,0.000277778,39.31505354
893,0.001759259,0.006944444,0.006203704,0.000277778,36.84573343
894,0.0025,0.006944444,0.006203704,0.000277778,34.46373265
895,0.003240741,0.006944444,0.006203704,0.000277778,32.18844237
896,0.003981481,0.006944444,0.006203704,0.000277778,30.04411648
897,0.004722222,0.006944444,0.006203704,0.000277778,28.06079482
898,0.005462963,0.006944444,0.006203704,0.000277778,26.27496214
899,0.006203704,0.006944444,0.006203704,0.000277778,24.72944041
900,0.006944444,0.006944444,0.006203704,0.000277778,23.47174832
901,0.000277778,0.000277778,0.006944444,0.000277778,130.3571591
902,0.001018519,0.000277778,0.006944444,0.000277778,138.4030189
903,0.001759259,0.000277778,0.006944444,0.000277778,146.465749
904,0.0025,0.000277778,0.006944444,0.000277778,154.542709
905,0.003240741,0.000277778,0.006944444,0.000277778,162.6317787
906,0.003981481,0.000277778,0.006944444,0.000277778,170.7312371
907,0.004722222,0.000277778,0.006944444,0.000277778,178.8396725
908,0.005462963,0.000277778,0.006944444,0.000277778,186.9559169
909,0.006203704,0.000277778,0.006944444,0.000277778,195.0789958
910,0.006944444,0.000277778,0.006944444,0.000277778,203.2080894
911,0.000277778,0.001018519,0.006944444,0.000277778,93.67927347
912,0.001018519,0.001018519,0.006944444,0.000277778,100.4892459
913,0.001759259,0.001018519,0.006944444,0.000277778,107.3310318
914,0.0025,0.001018519,0.006944444,0.000277778,114.1989132
915,0.003240741,0.001018519,0.006944444,0.000277778,121.08845
916,0.003981481,0.001018519,0.006944444,0.000277778,127.9961455
917,0.004722222,0.001018519,0.006944444,0.000277778,134.9192104
918,0.005462963,0.001018519,0.006944444,0.000277778,141.8553946
919,0.006203704,0.001018519,0.006944444,0.000277778,148.8028635
920,0.006944444,0.001018519,0.006944444,0.000277778,155.7601071
921,0.000277778,0.001759259,0.006944444,0.000277778,65.8954805
922,0.001018519,0.001759259,0.006944444,0.000277778,71.61819865
923,0.001759259,0.001759259,0.006944444,0.000277778,77.40573772
924,0.0025,0.001759259,0.006944444,0.000277778,83.24457886
925,0.003240741,0.001759259,0.006944444,0.000277778,89.12463976
926,0.003981481,0.001759259,0.006944444,0.000277778,95.03826987
927,0.004722222,0.001759259,0.006944444,0.000277778,100.9795717
928,0.005462963,0.001759259,0.006944444,0.000277778,106.9439333
929,0.006203704,0.001759259,0.006944444,0.000277778,112.9277011
930,0.006944444,0.001759259,0.006944444,0.000277778,118.9279458
931,0.000277778,0.0025,0.006944444,0.000277778,45.24324173
932,0.001018519,0.0025,0.006944444,0.000277778,49.86825259
933,0.001759259,0.0025,0.006944444,0.000277778,54.63778403
934,0.0025,0.0025,0.006944444,0.000277778,59.51710176
935,0.003240741,0.0025,0.006944444,0.000277778,64.48128794
936,0.003981481,0.0025,0.006944444,0.000277778,69.51216237
937,0.004722222,0.0025,0.006944444,0.000277778,74.59623364
938,0.005462963,0.0025,0.006944444,0.000277778,79.72332508
939,0.006203704,0.0025,0.006944444,0.000277778,84.88564179
940,0.006944444,0.0025,0.006944444,0.000277778,90.0771277
941,0.000277778,0.003240741,0.006944444,0.000277778,31.14924244
942,0.001018519,0.003240741,0.006944444,0.000277778,34.3752446
943,0.001759259,0.003240741,0.006944444,0.000277778,37.93876603
944,0.0025,0.003240741,0.006944444,0.000277778,41.75347749
945,0.003240741,0.003240741,0.006944444,0.000277778,45.7565972
946,0.003981481,0.003240741,0.006944444,0.000277778,49.90280433
947,0.004722222,0.003240741,0.006944444,0.000277778,54.15924633
948,0.005462963,0.003240741,0.006944444,0.000277778,58.50186693
949,0.006203704,0.003240741,0.006944444,0.000277778,62.91282298
950,0.006944444,0.003240741,0.006944444,0.000277778,67.37869504
951,0.000277778,0.003981481,0.006944444,0.000277778,24.30043184
952,0.001018519,0.003981481,0.006944444,0.000277778,25.48436872
953,0.001759259,0.003981481,0.006944444,0.000277778,27.30741898
954,0.0025,0.003981481,0.006944444,0.000277778,29.65193475
955,0.003240741,0.003981481,0.006944444,0.000277778,32.404928
956,0.003981481,0.003981481,0.006944444,0.000277778,35.47141813
957,0.004722222,0.003981481,0.006944444,0.000277778,38.77710239
958,0.005462963,0.003981481,0.006944444,0.000277778,42.26589473
959,0.006203704,0.003981481,0.006944444,0.000277778,45.89605719
960,0.006944444,0.003981481,0.006944444,0.000277778,49.63658222
961,0.000277778,0.004722222,0.006944444,0.000277778,24.65155442
962,0.001018519,0.004722222,0.006944444,0.000277778,23.74669797
963,0.001759259,0.004722222,0.006944444,0.000277778,23.46598442
964,0.0025,0.004722222,0.006944444,0.000277778,23.83147953
965,0.003240741,0.004722222,0.006944444,0.000277778,24.81464567
966,0.003981481,0.004722222,0.006944444,0.000277778,26.34642469
967,0.004722222,0.004722222,0.006944444,0.000277778,28.33799181
968,0.005462963,0.004722222,0.006944444,0.000277778,30.69999506
969,0.006203704,0.004722222,0.006944444,0.000277778,33.35382804
970,0.006944444,0.004722222,0.006944444,0.000277778,36.23542776
971,0.000277778,0.005462963,0.006944444,0.000277778,29.10800673
972,0.001018519,0.005462963,0.006944444,0.000277778,27.08849878
973,0.001759259,0.005462963,0.006944444,0.000277778,25.41013033
974,0.0025,0.005462963,0.006944444,0.000277778,24.14414895
975,0.003240741,0.005462963,0.006944444,0.000277778,23.35770495
976,0.003981481,0.005462963,0.006944444,0.000277778,23.09982856
977,0.004722222,0.005462963,0.006944444,0.000277778,23.38801031
978,0.005462963,0.005462963,0.006944444,0.000277778,24.20275232
979,0.006203704,0.005462963,0.006944444,0.000277778,25.49362
980,0.006944444,0.005462963,0.006944444,0.000277778,27.19289152
981,0.000277778,0.006203704,0.006944444,0.000277778,34.73724326
982,0.001018519,0.006203704,0.006944444,0.000277778,32.33892765
983,0.001759259,0.006203704,0.006944444,0.000277778,30.10488736
984,0.0025,0.006203704,0.006944444,0.000277778,28.07436683
985,0.003240741,0.006203704,0.006944444,0.000277778,26.29455707
986,0.003981481,0.006203704,0.006944444,0.000277778,24.81945243
987,0.004722222,0.006203704,0.006944444,0.000277778,23.70600209
988,0.005462963,0.006203704,0.006944444,0.000277778,23.00677465
989,0.006203704,0.006203704,0.006944444,0.000277778,22.7599792
990,0.006944444,0.006203704,0.006944444,0.000277778,22.98019703
991,0.000277778,0.006944444,0.006944444,0.000277778,40.31471775
992,0.001018519,0.006944444,0.006944444,0.000277778,37.84598642
993,0.001759259,0.006944444,0.006944444,0.000277778,35.46219209
994,0.0025,0.006944444,0.006944444,0.000277778,33.18164561
995,0.003240741,0.006944444,0.006944444,0.000277778,31.02712202
996,0.003981481,0.006944444,0.006944444,0.000277778,29.02669728
997,0.004722222,0.006944444,0.006944444,0.000277778,27.21437429
998,0.005462963,0.006944444,0.006944444,0.000277778,25.63008659
999,0.006203704,0.006944444,0.006944444,0.000277778,24.31844296
1000,0.006944444,0.006944444,0.006944444,0.000277778,23.32548297
